AssetNumber,LocationID,GamingDateID,GamingDate,SlotMachineKey,Plays,DaysOnFloor,ActualCoinIn,MeteredCoinIn,ActualCoinOut,MeteredCoinOut,Jackpots,Variance,ActualSoftDrop,MeteredSoftDrop,ActualHardDrop,MeteredHardDrop,ActualTicketDrop,MeteredTicketDrop,ActualTotalDrop,MeteredTotalDrop,Fills,ActualTicketIn,MeteredTicketIn,ActualTicketOut,MeteredTicketOut,ExtraCreditUsed,Bonus,ActualWin,MeteredWin,TheoreticalWin,LeaseFees,ActualAdjustedWin,MeteredAdjustedWin,CasinoCode,ManualUpdate
101857,030802,5887,2011-02-12 00:00:00.000,29781,1574,1,0.00,1737.90,0.00,1748.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,388.17,0.00,1121.82,0.00,0.00,0.00,1748.55,0.00,0.00,0.00,1748.55,HRLV,0
103013,035207,7348,2015-02-12 00:00:00.000,-1,1555,1,0.00,2895.96,0.00,2423.98,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,568.08,0.00,152.10,10.00,0.00,0.00,2413.98,0.00,0.00,0.00,2413.98,HRLV,0
401385,039007,8021,2016-12-16 00:00:00.000,28111,1468,1,0.00,2463.75,0.00,1791.75,0.00,0.00,0.00,938.00,0.00,0.00,0.00,123.75,0.00,1061.75,0.00,0.00,123.75,0.00,389.75,0.00,0.00,0.00,1791.75,0.00,0.00,0.00,1791.75,HRLV,0
500283,043808,6882,2013-11-03 00:00:00.000,24253,134,1,0.00,663.00,0.00,408.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,95.00,0.00,0.00,0.00,408.00,0.00,0.00,0.00,408.00,HRLV,0
500106,WHXXXX,3827,2005-06-23 00:00:00.000,26091,73,1,0.00,241.00,0.00,368.00,289.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500255,033801,3188,2003-09-23 00:00:00.000,-1,549,1,0.00,1076.00,0.00,1107.00,1102.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102831,043301,8312,2017-10-03 00:00:00.000,30111,46,1,0.00,47.10,0.00,18.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.24,0.00,173.62,0.00,0.00,0.00,18.48,0.00,0.00,0.00,18.48,HRLV,0
101650,033404,5583,2010-04-14 00:00:00.000,-1,535,1,0.00,130.36,0.00,99.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.45,0.00,37.69,0.00,0.00,0.00,99.60,0.00,0.00,0.00,99.60,HRLV,0
101797,034806,5149,2009-02-04 00:00:00.000,-1,702,1,0.00,398.95,0.00,302.56,0.00,0.00,0.00,250.00,0.00,0.00,0.00,189.47,0.00,439.47,0.00,0.00,189.47,0.00,343.08,0.00,0.00,0.00,302.56,0.00,0.00,0.00,302.56,HRLV,0
400397,WHXXXX,3764,2005-04-21 00:00:00.000,25911,81,1,0.00,31.00,0.00,6.75,2.50,0.00,0.00,94.00,1.00,1.00,0.00,0.00,1.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
650203,051205,6383,2012-06-22 00:00:00.000,27499,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102243,022002,6141,2011-10-24 00:00:00.000,-1,929,1,0.00,1691.00,0.00,1227.42,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.02,0.00,625.44,20.00,0.00,0.00,1162.22,0.00,0.00,0.00,1162.22,HRLV,0
101730,035605,5202,2009-03-29 00:00:00.000,-1,1459,1,0.00,618.56,0.00,630.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.50,0.00,393.72,0.00,0.00,0.00,630.78,0.00,0.00,0.00,630.78,HRLV,0
400828,044809,6473,2012-09-20 00:00:00.000,25050,791,1,0.00,579.75,0.00,981.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.75,0.00,693.00,0.00,0.00,0.00,981.00,0.00,0.00,0.00,981.00,HRLV,0
300618,044601,6648,2013-03-14 00:00:00.000,25311,1611,1,0.00,352.25,0.00,275.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.40,0.00,49.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400710,070108,4324,2006-11-02 00:00:00.000,-1,0,1,0.00,0.00,0.00,0.00,257.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
250021,020602,3508,2004-08-08 00:00:00.000,-1,1832,1,0.00,2320.00,0.00,2178.50,1204.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401196,020205,7024,2014-03-25 00:00:00.000,25090,1117,1,0.00,2060.75,0.00,1618.75,0.00,0.00,0.00,245.00,0.00,0.00,0.00,341.25,0.00,586.25,0.00,0.00,341.25,0.00,144.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400763,080108,5111,2008-12-28 00:00:00.000,27929,244,1,0.00,171.50,0.00,146.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500565,051806,7685,2016-01-15 00:00:00.000,26369,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401354,030201,6817,2013-08-30 00:00:00.000,24825,2165,1,0.00,2307.75,0.00,1866.00,0.00,0.00,0.00,596.00,0.00,0.00,0.00,458.97,0.00,1054.97,0.00,0.00,458.97,0.00,613.22,0.00,0.00,0.00,1866.00,0.00,0.00,0.00,1866.00,HRLV,0
102785,032802,6892,2013-11-13 00:00:00.000,29789,90,1,0.00,20.11,0.00,71.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,74.17,0.00,0.00,0.00,71.27,0.00,0.00,0.00,71.27,HRLV,0
500336,020404,5122,2009-01-08 00:00:00.000,-1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103683,034601,8665,2018-09-21 00:00:00.000,30029,595,1,0.00,918.50,0.00,877.88,0.00,5.00,0.00,171.00,0.00,0.00,0.00,199.61,0.00,370.61,0.00,0.00,199.61,0.00,329.99,5.00,0.00,0.00,872.88,0.00,0.00,0.00,872.88,HRLV,0
300698,027602,8143,2017-04-17 00:00:00.000,27011,2296,1,0.00,1437.00,0.00,1178.60,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.90,0.00,2.50,50.00,0.00,0.00,1128.60,0.00,0.00,0.00,1128.60,HRLV,0
199999,VV0101,6523,2012-11-09 00:00:00.000,24983,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102861,041203,8677,2018-10-03 00:00:00.000,24733,1427,1,0.00,395.74,0.00,361.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.43,0.00,78.72,0.00,0.00,0.00,361.03,0.00,0.00,0.00,361.03,HRLV,0
101513,031001,5010,2008-09-18 00:00:00.000,27440,1364,1,0.00,702.65,0.00,436.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,495.85,0.00,504.10,0.00,0.00,0.00,436.90,0.00,0.00,0.00,436.90,HRLV,0
103767,034203,8445,2018-02-13 00:00:00.000,30038,411,1,0.00,345.25,0.00,242.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,287.39,0.00,185.93,0.00,0.00,0.00,217.05,0.00,0.00,0.00,217.05,HRLV,0
500029,WHXXXX,3336,2004-02-18 00:00:00.000,27995,7,1,0.00,14.00,0.00,0.00,0.00,0.00,0.00,2275.00,0.00,0.00,0.00,0.00,0.00,2275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103627,031805,7966,2016-10-22 00:00:00.000,30320,78,1,0.00,48.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.74,0.00,84.34,0.00,0.00,0.00,56.00,0.00,0.00,0.00,56.00,HRLV,0
101710,036610,4923,2008-06-23 00:00:00.000,-1,991,1,0.00,161.72,0.00,108.14,0.00,10.00,0.00,31.00,0.00,0.00,0.00,114.02,0.00,145.02,0.00,0.00,114.02,0.00,91.44,0.00,0.00,0.00,108.14,0.00,0.00,0.00,108.14,HRLV,0
100670,WHXXXX,3355,2004-03-08 00:00:00.000,29025,553,1,0.00,210.09,0.00,141.63,12.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401356,042005,7150,2014-07-29 00:00:00.000,25931,158,1,0.00,1886.50,0.00,2161.00,2005.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563.25,0.00,1840.75,0.00,0.00,0.00,2161.00,0.00,0.00,0.00,2161.00,HRLV,0
101546,021408,4857,2008-04-18 00:00:00.000,-1,1185,1,0.00,807.90,0.00,513.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.63,0.00,156.47,0.00,0.00,0.00,479.24,0.00,0.00,0.00,479.24,HRLV,0
102882,034008,7445,2015-05-20 00:00:00.000,30234,572,1,0.00,270.45,0.00,237.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.62,0.00,93.10,0.00,0.00,0.00,237.93,0.00,0.00,0.00,237.93,HRLV,0
102280,030802,8512,2018-04-21 00:00:00.000,27541,2120,1,0.00,1005.50,0.00,772.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,558.45,0.00,656.95,5.00,0.00,0.00,767.00,0.00,0.00,0.00,767.00,HRLV,0
103344,033001,7590,2015-10-12 00:00:00.000,26621,693,1,0.00,658.64,0.00,365.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1081.33,0.00,997.92,0.00,0.00,0.00,324.95,0.00,0.00,0.00,324.95,HRLV,0
300365,025202,3541,2004-09-10 00:00:00.000,-1,2067,1,0.00,999.00,0.00,677.90,28.35,0.00,0.00,529.00,94.10,94.10,0.00,0.00,94.10,623.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300639,050405,6444,2012-08-22 00:00:00.000,23807,46,1,0.00,141.75,0.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.20,0.00,21.45,0.00,0.00,0.00,148.00,0.00,0.00,0.00,148.00,HRLV,0
101600,024905,4866,2008-04-27 00:00:00.000,-1,195,1,0.00,84.96,0.00,118.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.07,0.00,92.71,0.00,0.00,0.00,118.60,0.00,0.00,0.00,118.60,HRLV,0
400466,WHXXXX,3157,2003-08-23 00:00:00.000,27733,4677,1,0.00,3228.00,0.00,2792.50,1155.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100237,WHXXXX,3130,2003-07-27 00:00:00.000,28778,2194,1,0.00,2501.50,0.00,2375.25,389.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102747,013402,6605,2013-01-30 00:00:00.000,30156,636,1,0.00,295.65,0.00,213.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.62,0.00,205.86,0.00,0.00,0.00,213.89,0.00,0.00,0.00,213.89,HRLV,0
401179,010401,6858,2013-10-10 00:00:00.000,25298,1587,1,0.00,1405.00,0.00,1045.25,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,111.25,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400611,034403,4647,2007-09-21 00:00:00.000,-1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102783,023404,7562,2015-09-14 00:00:00.000,26232,926,1,0.00,619.17,0.00,618.33,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528.46,0.00,659.62,5.00,0.00,0.00,613.33,0.00,0.00,0.00,613.33,HRLV,0
103013,035207,7937,2016-09-23 00:00:00.000,-1,2685,1,0.00,1129.46,0.00,960.58,0.00,20.00,0.00,338.00,0.00,0.00,0.00,351.08,0.00,689.08,0.00,0.00,351.08,0.00,520.20,20.00,0.00,0.00,940.58,0.00,0.00,0.00,940.58,HRLV,0
101894,040804,5307,2009-07-12 00:00:00.000,-1,852,1,0.00,839.10,0.00,583.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.16,0.00,230.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500555,043003,7688,2016-01-18 00:00:00.000,24840,176,1,0.00,341.00,0.00,749.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.00,0.00,696.00,0.00,0.00,0.00,749.00,0.00,0.00,0.00,749.00,HRLV,0
100613,WHXXXX,3227,2003-11-01 00:00:00.000,28968,2466,1,0.00,597.28,0.00,473.36,342.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102515,022605,6303,2012-04-03 00:00:00.000,-1,509,1,0.00,257.76,0.00,227.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.23,0.00,191.97,0.00,0.00,0.00,227.50,0.00,0.00,0.00,227.50,HRLV,0
100386,WHXXXX,3906,2005-09-10 00:00:00.000,28927,1406,1,0.00,1985.75,0.00,1706.75,453.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
250009,WHXXXX,3789,2005-05-16 00:00:00.000,23861,276,1,0.00,237.00,0.00,154.50,220.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101639,033203,4366,2006-12-14 00:00:00.000,-1,413,1,0.00,114.09,0.00,83.61,27.52,0.00,0.00,448.00,567.69,567.69,0.00,0.00,567.69,1015.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
750014,WHXXXX,4010,2005-12-23 00:00:00.000,29671,4,1,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101884,036001,8114,2017-03-19 00:00:00.000,24369,439,1,0.00,314.78,0.00,246.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.53,0.00,191.25,0.00,0.00,0.00,246.50,0.00,0.00,0.00,246.50,HRLV,0
300663,025602,7889,2016-08-06 00:00:00.000,29409,406,1,0.00,371.60,0.00,323.60,0.00,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.25,0.00,134.25,10.10,0.00,0.00,313.50,0.00,0.00,0.00,313.50,HRLV,0
300426,031205,5102,2008-12-19 00:00:00.000,-1,1903,1,0.00,1016.95,0.00,829.15,0.00,0.00,0.00,192.00,0.00,0.00,0.00,37.10,0.00,229.10,0.00,0.00,37.10,0.00,36.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300575,022806,5917,2011-03-14 00:00:00.000,24085,2961,1,0.00,31544.65,0.00,30441.90,0.00,2262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.75,0.00,411.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401229,043206,6298,2012-03-29 00:00:00.000,25962,298,1,0.00,357.25,0.00,228.25,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.25,0.00,63.25,0.00,0.00,0.00,228.25,0.00,0.00,0.00,228.25,HRLV,0
101661,030201,4634,2007-09-08 00:00:00.000,-1,1194,1,0.00,1506.70,0.00,1334.55,75.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102784,016604,6697,2013-05-02 00:00:00.000,26238,905,1,0.00,1756.60,0.00,1477.91,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,423.26,0.00,485.57,45.00,0.00,0.00,1432.91,0.00,0.00,0.00,1432.91,HRLV,0
401378,020006,7074,2014-05-14 00:00:00.000,-1,1137,1,0.00,1266.00,0.00,1131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,0.00,170.75,0.00,0.00,0.00,1131.00,0.00,0.00,0.00,1131.00,HRLV,0
101265,WHXXXX,4175,2006-06-06 00:00:00.000,27370,1022,1,0.00,745.80,0.00,410.79,611.84,0.00,0.00,1190.00,1057.01,1057.01,0.00,0.00,1057.01,2247.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101858,030803,6857,2013-10-09 00:00:00.000,29782,2199,1,0.00,1545.96,0.00,1374.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368.60,0.00,681.92,0.00,0.00,0.00,1374.28,0.00,0.00,0.00,1374.28,HRLV,0
102017,044006,5544,2010-03-06 00:00:00.000,26225,498,1,0.00,320.38,0.00,167.05,0.00,0.00,0.00,232.00,0.00,0.00,0.00,15.16,0.00,247.16,0.00,0.00,15.16,0.00,94.08,0.00,0.00,0.00,167.05,0.00,0.00,0.00,167.05,HRLV,0
500269,034005,4732,2007-12-15 00:00:00.000,-1,175,1,0.00,810.00,0.00,524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.50,0.00,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103210,012003,7849,2016-06-27 00:00:00.000,24823,286,1,0.00,197.00,0.00,141.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.81,0.00,147.51,0.00,0.00,0.00,141.70,0.00,0.00,0.00,141.70,HRLV,0
102356,032802,6975,2014-02-04 00:00:00.000,28375,401,1,0.00,199.15,0.00,498.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.35,0.00,535.59,0.00,0.00,0.00,246.15,0.00,0.00,0.00,246.15,HRLV,0
100156,WHXXXX,3580,2004-10-19 00:00:00.000,23415,1089,1,0.00,1199.25,0.00,926.15,29.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103514,036001,8543,2018-05-22 00:00:00.000,28299,70,1,0.00,175.48,0.00,67.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.25,0.00,2.35,0.00,0.00,0.00,67.58,0.00,0.00,0.00,67.58,HRLV,0
101564,022802,5358,2009-09-01 00:00:00.000,-1,4948,1,0.00,3490.04,0.00,3289.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.00,0.00,841.50,0.00,0.00,0.00,3269.58,0.00,0.00,0.00,3269.58,HRLV,0
400643,036008,3277,2003-12-21 00:00:00.000,-1,627,1,0.00,249.75,0.00,140.25,194.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100142,WHXXXX,3527,2004-08-27 00:00:00.000,23401,2129,1,0.00,884.05,0.00,716.90,93.40,0.00,0.00,355.00,38.05,38.05,0.00,0.00,38.05,393.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300421,060601,5658,2010-06-28 00:00:00.000,29535,419,1,0.00,11188.50,0.00,10490.50,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.20,0.00,0.20,60.00,0.00,0.00,10430.50,0.00,0.00,0.00,10430.50,HRLV,0
300598,020401,7138,2014-07-17 00:00:00.000,24414,469,1,0.00,844.20,0.00,934.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.30,0.00,0.00,0.00,934.50,0.00,0.00,0.00,934.50,HRLV,0
500094,WHXXXX,3019,2003-04-07 00:00:00.000,26079,277,1,0.00,514.00,0.00,218.00,64.00,0.00,0.00,0.00,122.00,122.00,0.00,0.00,122.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101546,044402,8556,2018-06-04 00:00:00.000,27475,1315,1,0.00,1142.80,0.00,882.66,0.00,119.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634.66,0.00,705.52,119.70,0.00,0.00,747.54,0.00,0.00,0.00,747.54,HRLV,0
300406,022405,4887,2008-05-18 00:00:00.000,29487,2529,1,0.00,3240.00,0.00,2941.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.55,0.00,217.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103130,031601,7752,2016-03-22 00:00:00.000,28406,770,1,0.00,735.10,0.00,740.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.91,0.00,687.37,0.00,0.00,0.00,720.97,0.00,0.00,0.00,720.97,HRLV,0
650074,021404,4492,2007-04-19 00:00:00.000,-1,135,1,0.00,1345.00,0.00,1340.00,1059.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101504,013802,4626,2007-08-31 00:00:00.000,-1,754,1,0.00,384.02,0.00,360.29,202.29,0.00,0.00,124.00,415.10,415.10,0.00,0.00,415.10,539.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300677,044602,7999,2016-11-24 00:00:00.000,29180,3188,1,0.00,1090.35,0.00,1046.65,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.90,0.00,298.20,0.00,0.00,0.00,1046.65,0.00,0.00,0.00,1046.65,HRLV,0
101544,036006,6305,2012-04-05 00:00:00.000,27473,414,1,0.00,133.60,0.00,71.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.87,0.00,140.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500590,050406,8034,2016-12-29 00:00:00.000,28491,426,1,0.00,2972.00,0.00,2815.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,300.00,0.00,0.00,0.00,2815.00,0.00,0.00,0.00,2815.00,HRLV,0
401183,010405,6348,2012-05-18 00:00:00.000,26988,2023,1,0.00,7497.00,0.00,6622.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,945.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400637,036002,4826,2008-03-18 00:00:00.000,-1,1777,1,0.00,827.00,0.00,921.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.75,0.00,533.00,0.00,0.00,0.00,921.25,0.00,0.00,0.00,921.25,HRLV,0
103377,011601,8142,2017-04-16 00:00:00.000,24883,937,1,0.00,956.81,0.00,990.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.19,0.00,795.64,0.00,0.00,0.00,990.26,0.00,0.00,0.00,990.26,HRLV,0
300378,036804,5143,2009-01-29 00:00:00.000,-1,175,1,0.00,468.60,0.00,306.30,0.00,1.00,0.00,110.00,0.00,0.00,0.00,230.70,0.00,340.70,0.00,0.00,230.70,0.00,178.40,0.00,0.00,0.00,306.30,0.00,0.00,0.00,306.30,HRLV,0
103205,033603,7444,2015-05-19 00:00:00.000,24800,123,1,0.00,289.50,0.00,285.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.30,0.00,51.39,0.00,0.00,0.00,285.59,0.00,0.00,0.00,285.59,HRLV,0
101638,033202,4166,2006-05-28 00:00:00.000,-1,243,1,0.00,261.95,0.00,232.68,60.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
