SlotMachineKey,AssetNumber,OnFloor,OffFloor,Status,LocationID,Zone,Bank,Position,Denomination,Par,SerialNumber,CabinetTypeID,DisplayID,ManufacturerID,ContributionTypeID,GameCode,Description,GameID,MultiGame,leased,contribution,MaxCoins,CasinoCode,RecordEffectiveDate,RecordTermDate,ManualUpdate,SourceSystem,LoadDTTM
40024,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-07-30 05:30:20.597
40304,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-08-04 05:30:21.217
40317,103825,2018-04-19 00:00:00.000,NULL,A,024206,02,"42        ","06 ",0.01,11.4500,1001167,NULL,7,200023,NULL,Participation,250C ROYAL CROWN 4L,6579082,1,0,NULL,250,HRLV,2018-04-19 00:00:00.000,2018-04-18 00:00:00.000,0,IGT,2018-08-05 05:30:21.690
37234,401551,2018-03-29 00:00:00.000,NULL,A,010402,01,"04        ","02 ",0.25,5.4400,1900348,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,4986732,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-06-07 05:30:19.603
32980,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.0000,13.9900,2221903,33,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-03-03 05:30:15.533
38683,103817,2018-03-14 00:00:00.000,NULL,A,012601,01,"26        ","01 ",0.01,11.9300,1002866,NULL,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,5789734,1,0,NULL,400,HRLV,2018-03-14 00:00:00.000,2018-03-13 00:00:00.000,0,IGT,2018-07-06 05:30:20.943
32945,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.0100,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-03-02 05:30:14.750
43144,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.05,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-09-23 05:30:24.187
26343,102078,2009-12-27 00:00:00.000,2013-05-16 00:00:00.000,I,031201,03,"12        ","01 ",0.0100,12.6100,V080109412,33,7,2,NULL,Slot,120C FIREBALL 8L,4797237,0,1,NULL,120,HRLV,2009-12-27 00:00:00.000,2013-05-16 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
44047,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.01,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-10-09 05:30:32.610
24246,500458,2010-05-11 00:00:00.000,2010-06-16 00:00:00.000,I,034202,03,"42        ","02 ",1.0000,7.4900,1172052,22,4,6,NULL,Slot,3M 100 XS PAY,6238635,0,0,NULL,3,HRLV,2010-05-11 00:00:00.000,2010-06-16 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
42474,103839,2018-07-26 00:00:00.000,NULL,A,042701,04,"27        ","01 ",0.01,10.6500,HXU8003923,NULL,7,200015,NULL,V Reel,500C WORLD OF RICHES 01-25 MD 1L,5793629,0,1,NULL,500,HRLV,2018-07-26 00:00:00.000,2018-07-25 00:00:00.000,0,IGT,2018-09-12 05:32:28.437
23569,100499,2002-12-11 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,3.7000,924279,32,7,6,NULL,Reel,180C HOOT LOOT 01-20 MD,NULL,1,0,NULL,NULL,HRLV,2002-12-11 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
25290,401154,2011-03-31 00:00:00.000,2012-03-22 00:00:00.000,W,020109,02,"01        ","09 ",0.2500,5.6900,1249003,16,7,6,NULL,Multi,"BAR $ PRG G/K 25-2 MD 8L ",6238749,0,0,NULL,100,HRLV,2011-03-31 00:00:00.000,2012-03-22 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
35855,103777,2017-10-11 00:00:00.000,NULL,A,020602,02,"06        ","02 ",0.01,12.3600,HXS8004804,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6577433,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-05-10 05:30:21.440
29145,100974,2006-06-06 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,6.8700,976790,17,7,6,NULL,Reel,GAME KING .01 MD,NULL,1,0,NULL,NULL,HRLV,2006-06-06 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
24601,102435,2011-06-09 00:00:00.000,2013-01-28 00:00:00.000,I,022603,02,"26        ","03 ",0.0100,9.9600,B101012178,36,7,2,NULL,V Reel,200C HOT ZONE PLAYBOY 01-10 MD,5792841,1,0,NULL,200,HRLV,2011-06-09 00:00:00.000,2013-01-28 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39533,103820,2018-03-20 00:00:00.000,NULL,A,023406,02,"34        ","06 ",0.01,11.2400,W2271299,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,6560872,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-07-22 05:30:20.720
31923,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.0100,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-01-31 05:30:13.243
32727,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.0100,12.0100,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-02-24 05:30:14.787
43583,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.01,11.9300,100316,NULL,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-10-01 05:30:21.407
25741,102769,2013-01-24 00:00:00.000,NULL,A,026403,02,"64        ","03 ",0.0100,12.4600,1137606,23,7,6,NULL,V Reel,200C WOLF RUN 01-05 MD,4983691,1,0,NULL,200,HRLV,2013-01-24 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
45689,103798,2017-12-21 00:00:00.000,NULL,A,022606,02,"26        ","06 ",0.01,11.3000,2065678,NULL,7,6,NULL,V Reel,200C DBL DAVINCI DIA 01-05 MD,5359876,0,1,NULL,200,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-11-04 05:30:42.000
40869,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.01,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-08-14 05:30:21.907
28729,200060,2015-05-12 00:00:00.000,2016-04-21 00:00:00.000,W,010802,01,"08        ","02 ",0.0200,5.1900,914636,16,7,6,NULL,Multi,BAR .25 PRG G/K 25-2 MD 8L,6554042,0,0,NULL,100,HRLV,2015-05-12 00:00:00.000,2016-04-21 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
36024,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.00,13.9900,2221903,NULL,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-05-14 05:30:21.250
32375,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.0100,12.0100,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-02-14 05:30:13.270
44185,103840,2018-07-26 00:00:00.000,NULL,A,042702,04,"27        ","02 ",0.01,10.5900,HXU8003921,NULL,7,200015,NULL,V Reel,500C FAB RICHES 01-25 MD 1L,4989334,0,1,NULL,500,HRLV,2018-07-26 00:00:00.000,2018-07-25 00:00:00.000,0,IGT,2018-10-12 05:30:22.190
39078,103791,2017-12-12 00:00:00.000,NULL,A,028205,02,"82        ","05 ",0.01,11.4900,2065675,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5367534,0,1,NULL,200,HRLV,2017-12-12 00:00:00.000,2017-12-11 00:00:00.000,0,IGT,2018-07-13 05:30:21.010
41935,103805,2018-01-25 00:00:00.000,NULL,A,013001,01,"30        ","01 ",0.01,11.8400,2391759,NULL,7,6,NULL,Participation,600C THE VOICE 5L,1358978256,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-09-02 05:30:30.337
23462,100203,2002-04-03 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,4.2000,936821,24,7,6,NULL,Reel,500C CARNIVAL MYSTERY F/K,NULL,1,0,NULL,NULL,HRLV,2002-04-03 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
34243,300716,2017-11-14 00:00:00.000,NULL,A,027402,02,"74        ","02 ",0.0500,4.7400,1034206,46,7,6,NULL,Multi,GAME KING 05-50 MD,6235231,0,1,NULL,100,HRLV,2017-11-14 00:00:00.000,2017-11-13 00:00:00.000,0,IGT,2018-04-03 05:30:14.463
44457,300726,2017-12-19 00:00:00.000,NULL,A,027803,02,"78        ","03 ",0.05,5.2000,1956740,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4670228,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-10-16 05:31:13.853
44265,103815,2018-02-27 00:00:00.000,NULL,A,011301,01,"13        ","01 ",0.01,10.1000,2392023,NULL,7,6,NULL,Participation,400C FRT KNX DIA VLT 5L,1358978335,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-10-13 05:30:20.967
41731,103777,2017-10-11 00:00:00.000,NULL,A,020602,02,"06        ","02 ",0.01,12.3600,HXS8004804,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6577433,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-08-29 05:30:21.280
44322,103815,2018-02-27 00:00:00.000,NULL,A,011301,01,"13        ","01 ",0.01,10.1000,2392023,NULL,7,6,NULL,Participation,400C FRT KNX DIA VLT 5L,1358978335,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-10-14 05:30:22.487
43600,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.05,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-10-01 05:30:21.407
33744,103811,2018-02-07 00:00:00.000,NULL,A,011603,01,"16        ","03 ",0.0100,11.4900,5023857,11,7,200022,NULL,V Reel,250C LUNARIS 01-05 MD,4986462,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-03-23 05:30:14.733
38857,300729,2017-12-21 00:00:00.000,NULL,A,027806,02,"78        ","06 ",0.05,5.2000,1956745,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663482,0,1,NULL,100,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-07-09 05:30:21.377
36310,500651,2018-02-14 00:00:00.000,NULL,A,043103,04,"31        ","03 ",1.00,11.0000,2082425,NULL,4,6,NULL,Participation,WOF 5L PINK DIA,5359498,1,0,NULL,5,HRLV,2018-02-14 00:00:00.000,2018-02-13 00:00:00.000,0,IGT,2018-05-20 05:30:22.010
27295,101190,2004-09-30 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,4.5400,1016809,54,7,6,NULL,Reel,SPIN PKR 05-25 MD,NULL,1,0,NULL,NULL,HRLV,2004-09-30 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
24175,400117,2002-04-30 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,13.1000,497136,52,7,6,NULL,Reel,360C TRIPLE STARS 1L,NULL,0,0,NULL,NULL,HRLV,2002-04-30 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33064,103795,2017-12-20 00:00:00.000,NULL,A,022603,02,"26        ","03 ",0.0100,12.4600,2065674,NULL,7,6,NULL,V Reel,200C WOLF RUN 01-05 MD,5359205,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-03-05 05:30:14.773
34198,300716,2017-11-14 00:00:00.000,NULL,A,027402,02,"74        ","02 ",0.0500,4.7400,1034206,46,7,6,NULL,Multi,GAME KING 05-50 MD,6235231,0,1,NULL,100,HRLV,2017-11-14 00:00:00.000,2017-11-13 00:00:00.000,0,IGT,2018-04-02 05:30:15.073
32578,103811,2018-02-07 00:00:00.000,NULL,A,011603,01,"16        ","03 ",0.0100,11.4900,5023857,11,7,200022,NULL,V Reel,250C LUNARIS 01-05 MD,4986462,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-02-20 05:30:14.747
24429,300596,2011-04-07 00:00:00.000,2011-12-22 00:00:00.000,I,032601,03,"26        ","01 ",0.0500,2.3200,1016811,46,7,6,NULL,Action,SPR XS PAY 05-25 MD,5795410,1,1,NULL,60,HRLV,2011-04-07 00:00:00.000,2011-12-22 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
35555,103792,2017-12-13 00:00:00.000,NULL,A,028204,02,"82        ","04 ",0.01,11.4900,2065676,NULL,7,6,NULL,V Reel,200C DANGEROUS BEAUTY 01-05 MD,5366269,0,1,NULL,200,HRLV,2017-12-13 00:00:00.000,2017-12-12 00:00:00.000,0,IGT,2018-05-03 05:30:25.030
26694,103388,2015-08-19 00:00:00.000,2016-02-04 00:00:00.000,I,025402,02,"54        ","02 ",0.0100,11.0200,HXU8008807,11,7,200015,NULL,V Reel,250C LION OF VENICE 2L,5799757,0,0,NULL,250,HRLV,2015-08-19 00:00:00.000,2016-02-04 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
40394,103812,2018-02-07 00:00:00.000,NULL,A,011604,01,"16        ","04 ",0.01,11.8800,5023850,NULL,7,200022,NULL,V Reel,250C OPEN KIMONO 01-05 MD,4988848,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-08-06 05:30:21.450
43229,401552,2018-03-29 00:00:00.000,NULL,A,010403,01,"04        ","03 ",0.25,5.4400,1900345,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582342,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-09-25 05:31:45.563
45290,401458,2015-04-14 00:00:00.000,NULL,R,041802,04,"18        ","02 ",0.25,1.5800,1137309,NULL,7,6,NULL,Action,3/5 PLAY 25-1 MD,6242470,1,1,NULL,25,HRLV,2015-04-14 00:00:00.000,2015-04-13 00:00:00.000,0,IGT,2018-10-30 05:30:21.173
36444,103753,2017-09-12 00:00:00.000,NULL,R,013208,01,"32        ","08 ",0.01,11.5300,W2237302,NULL,7,200022,NULL,V Reel,150C RTRN TO PLNT LOOT 01-05 MD,4660440,0,1,NULL,150,HRLV,2017-09-12 00:00:00.000,2017-09-11 00:00:00.000,0,IGT,2018-05-23 05:30:20.500
37276,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-06-07 05:30:19.603
26017,401150,2011-03-31 00:00:00.000,2012-04-09 00:00:00.000,W,020105,02,"01        ","05 ",0.2500,5.6900,1162342,16,7,6,NULL,Multi,"BAR $ PRG G/K 25-2 MD 8L ",6226547,0,0,NULL,100,HRLV,2011-03-31 00:00:00.000,2012-04-09 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38782,401550,2018-03-29 00:00:00.000,NULL,A,010401,01,"04        ","01 ",0.25,5.4400,1903902,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6225977,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-07-08 05:30:19.700
44526,103839,2018-07-26 00:00:00.000,NULL,A,042701,04,"27        ","01 ",0.01,10.6500,HXU8003923,NULL,7,200015,NULL,V Reel,500C WORLD OF RICHES 01-25 MD 1L,5793629,0,1,NULL,500,HRLV,2018-07-26 00:00:00.000,2018-07-25 00:00:00.000,0,IGT,2018-10-18 05:30:27.890
34406,103806,2018-01-25 00:00:00.000,NULL,A,013002,01,"30        ","02 ",0.0100,11.8400,2391760,11,7,6,NULL,Participation,600C THE VOICE 5L,1358978350,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-04-07 05:30:15.150
44727,300730,2018-01-30 00:00:00.000,NULL,A,027601,02,"76        ","01 ",0.05,5.5400,942442,NULL,7,6,NULL,Multi,GAME KING .05-.50 MD,5793576,0,1,NULL,100,HRLV,2018-01-30 00:00:00.000,2018-01-29 00:00:00.000,0,IGT,2018-10-21 05:30:25.860
44232,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.01,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-10-12 05:30:22.190
25180,300387,2007-09-20 09:40:05.000,2009-01-12 00:00:00.000,I,036608,03,"66        ","08 ",0.0500,5.4800,942441,46,7,6,NULL,Poker,SPR TIMES PAY SPIN PKR 05 TO 25 MD,NULL,1,1,NULL,54,HRLV,2007-09-20 09:40:05.000,2009-01-12 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
27827,400560,2007-09-21 00:00:00.000,2007-10-25 00:00:00.000,I,014007,01,"40        ","07 ",0.2500,4.2000,1173653,23,7,6,NULL,Multi,Game King 25 to1 MD,NULL,1,0,NULL,100,HRLV,2007-09-21 00:00:00.000,2007-10-25 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39074,103795,2017-12-20 00:00:00.000,NULL,A,022603,02,"26        ","03 ",0.01,12.4600,2065674,NULL,7,6,NULL,V Reel,200C WOLF RUN 01-05 MD,5359205,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-07-13 05:30:21.010
29084,100729,2004-03-16 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,11.2500,1264869,27,7,6,NULL,Reel,120C WLD TAXI 01-20 MD,NULL,1,0,NULL,NULL,HRLV,2004-03-16 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38262,500651,2018-02-14 00:00:00.000,NULL,A,043103,04,"31        ","03 ",1.00,11.0000,2082425,NULL,4,6,NULL,Participation,WOF 5L PINK DIA,5359498,1,0,NULL,5,HRLV,2018-02-14 00:00:00.000,2018-02-13 00:00:00.000,0,IGT,2018-06-26 05:30:21.670
38802,300728,2017-12-21 00:00:00.000,NULL,A,027805,02,"78        ","05 ",0.05,5.2000,1956748,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4671637,0,1,NULL,100,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-07-08 05:30:19.700
35734,103806,2018-01-25 00:00:00.000,NULL,A,013002,01,"30        ","02 ",0.01,11.8400,2391760,NULL,7,6,NULL,Participation,600C THE VOICE 5L,1358978350,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-05-08 05:30:21.423
23376,100117,2002-10-14 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,5.7500,954481,54,7,6,NULL,Reel,180C TOP DOLLAR,NULL,1,0,NULL,NULL,HRLV,2002-10-14 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
40730,103816,2018-02-27 00:00:00.000,NULL,A,011302,01,"13        ","02 ",0.01,9.5700,2392024,NULL,7,6,NULL,Participation,400C FRT KNX CLEO 5L,1358978323,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-08-12 05:30:20.980
26290,300661,2014-02-11 00:00:00.000,2015-01-22 00:00:00.000,I,035804,03,"58        ","04 ",0.0500,4.5100,1956739,NULL,7,6,NULL,Multi,POWER QUADS 05-1 MD,4658047,1,0,NULL,6,HRLV,2014-02-11 00:00:00.000,2015-01-22 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
41955,300717,2017-11-20 00:00:00.000,NULL,A,028604,02,"86        ","04 ",0.05,5.2000,1938290,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,5799183,0,1,NULL,100,HRLV,2017-11-20 00:00:00.000,2017-11-19 00:00:00.000,0,IGT,2018-09-02 05:30:30.337
29794,102932,2013-07-15 00:00:00.000,2013-11-07 00:00:00.000,I,037003,03,"70        ","03 ",0.0100,12.0100,1938120,NULL,7,6,NULL,V Reel,250C FIRE OPALS 01-05 MD,6571484,1,0,NULL,250,HRLV,2013-07-15 00:00:00.000,2013-11-07 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39041,103825,2018-04-19 00:00:00.000,NULL,A,024206,02,"42        ","06 ",0.01,11.4500,1001167,NULL,7,200023,NULL,Participation,250C ROYAL CROWN 4L,6579082,1,0,NULL,250,HRLV,2018-04-19 00:00:00.000,2018-04-18 00:00:00.000,0,IGT,2018-07-13 05:30:21.010
29164,100993,2006-08-08 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,12.4700,1173033,27,7,6,NULL,Reel,200C LCKY LION FSH 01-20 MD,NULL,1,0,NULL,NULL,HRLV,2006-08-08 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
30260,401360,2015-08-31 00:00:00.000,NULL,A,026204,02,"62        ","04 ",0.2500,12.4900,1916056,33,4,6,NULL,Participation,WOF 5L DBL 3X4X5X PAY,4885002,0,1,NULL,5,HRLV,2015-08-31 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
30281,103004,2014-01-07 00:00:00.000,2014-05-15 00:00:00.000,I,034204,03,"42        ","04 ",0.0100,10.6600,B131295501,36,7,2,NULL,V Reel,150C Q/H BLACK VELVET 5L,6560699,0,0,NULL,150,HRLV,2014-01-07 00:00:00.000,2014-05-15 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
45460,103837,2018-07-24 00:00:00.000,NULL,A,025401,02,"54        ","01 ",0.01,10.5900,HXU8008806,NULL,7,200015,NULL,V Reel,500C FAB RICHES 01-25 MD 1L,5799625,0,1,NULL,500,HRLV,2018-07-24 00:00:00.000,2018-07-23 00:00:00.000,0,IGT,2018-11-01 05:32:34.333
41657,103798,2017-12-21 00:00:00.000,NULL,A,022606,02,"26        ","06 ",0.01,11.3000,2065678,NULL,7,6,NULL,V Reel,200C DBL DAVINCI DIA 01-05 MD,5359876,0,1,NULL,200,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-08-28 05:30:59.653
39975,103832,2018-06-07 00:00:00.000,NULL,A,043207,04,"32        ","07 ",0.01,11.4700,2065666,NULL,7,6,NULL,V Reel,200C PRINCE LIGHTNING 01-05 MD,5354319,0,1,NULL,200,HRLV,2018-06-07 00:00:00.000,2018-06-06 00:00:00.000,0,IGT,2018-07-30 05:30:20.597
32103,300719,2017-11-21 00:00:00.000,NULL,A,028606,02,"86        ","06 ",0.0500,5.2000,1938122,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4991686,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-02-06 05:30:13.070
43617,103837,2018-07-24 00:00:00.000,NULL,A,025401,02,"54        ","01 ",0.01,10.5900,HXU8008806,NULL,7,200015,NULL,V Reel,500C FAB RICHES 01-25 MD 1L,5799625,0,1,NULL,500,HRLV,2018-07-24 00:00:00.000,2018-07-23 00:00:00.000,0,IGT,2018-10-02 05:30:31.987
33648,103803,2018-01-23 00:00:00.000,NULL,R,023405,02,"34        ","05 ",0.0100,11.6200,W2271302,NULL,7,200022,NULL,V Reel,400C DRAGONS INFERNO 2L,4981820,0,0,NULL,400,HRLV,2018-01-23 00:00:00.000,2018-01-22 00:00:00.000,0,IGT,2018-03-21 05:30:16.030
29884,500400,2009-11-11 00:00:00.000,2010-06-16 00:00:00.000,I,021802,02,"18        ","02 ",1.0000,11.0000,1818368,33,4,6,NULL,Slot,WOF 5L DBL DIA,4663773,1,1,NULL,5,HRLV,2009-11-11 00:00:00.000,2010-06-16 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
27825,400558,2007-09-21 00:00:00.000,2007-10-25 00:00:00.000,I,014005,01,"40        ","05 ",0.2500,4.2000,1173648,23,7,6,NULL,Multi,Game King 25 to1 MD,NULL,1,0,NULL,100,HRLV,2007-09-21 00:00:00.000,2007-10-25 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38474,500651,2018-02-14 00:00:00.000,NULL,A,043103,04,"31        ","03 ",1.00,11.0000,2082425,NULL,4,6,NULL,Participation,WOF 5L PINK DIA,5359498,1,0,NULL,5,HRLV,2018-02-14 00:00:00.000,2018-02-13 00:00:00.000,0,IGT,2018-06-30 05:30:21.843
26068,500083,2002-06-18 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",1.0000,5.9900,1172059,50,7,6,NULL,Reel,2M TRPL DBL DOLLAR,NULL,0,0,NULL,NULL,HRLV,2002-06-18 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
